key,label,label2,suggested_label,num_rows,num_cols,total_fail_ratio,top_fail_ratio,bot_fail_ratio,left_fail_ratio,right_fail_ratio,center_fail_ratio,edge_fail_ratio,left_edge_fail_ratio,right_edge_fail_ratio,center_band_fail_ratio,q_tl_ratio,q_tr_ratio,q_bl_ratio,q_br_ratio,is_diagonal,isolated_fail_ratio,largest_cluster_ratio,avg_row_transitions,max_row_transitions,num_rows,num_cols,vertical_symmetry,horizontal_symmetry,vertical_gradient,horizontal_gradient,boundary_monotonicity,boundary_spread,aspect_ratio,fail_row_fraction,fail_col_fraction
marginal_horiz-passing-2band|6x18|2323,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.6019,0.3889,0.8148,0.6296,0.5741,0.425,0.7059,0.6111,0.5833,0.6111,0.4074,0.3704,0.8519,0.7778,1,0.0462,0.7077,2.8333,7,6,18,0.5741,0.8333,-0.4259,-0.0556,0.6667,0.7222,3,1,1
marginal_horiz-passing-2band|6x18|2324,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.537,0.2778,0.7963,0.5741,0.5,0.425,0.6029,0.5556,0.4722,0.5833,0.3333,0.2222,0.8148,0.7778,0,0.1034,0.7586,3.1667,7,6,18,0.4815,0.7778,-0.5185,-0.0741,1,0,3,1,1
marginal_horiz-passing-2band|6x18|2325,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3333,0.7593,0.5185,0.5741,0.4,0.6324,0.5278,0.5556,0.5556,0.3333,0.3333,0.7037,0.8148,0,0.0508,0.6949,2.6667,8,6,18,0.5741,0.8333,-0.4259,0.0556,0.6667,0.2222,3,0.8333,1
marginal_horiz-passing-2band|6x18|2326,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.6296,0.4074,0.8519,0.6296,0.6296,0.475,0.7206,0.6389,0.6389,0.6111,0.4074,0.4074,0.8519,0.8519,0,0.0294,0.6765,2.8333,11,6,18,0.5556,0.8519,-0.4444,0,1,0.1111,3,0.8333,1
marginal_horiz-passing-2band|6x18|2327,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5648,0.3333,0.7963,0.5741,0.5556,0.4,0.6618,0.5556,0.5556,0.5833,0.3333,0.3333,0.8148,0.7778,0,0.082,0.7213,2.8333,9,6,18,0.537,0.8704,-0.463,-0.0185,0.6667,0.2222,3,1,1
marginal_horiz-passing-2band|6x18|2328,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5556,0.3519,0.7593,0.537,0.5741,0.35,0.6765,0.5833,0.5556,0.5278,0.3333,0.3704,0.7407,0.7778,0,0.0833,0.6833,3.6667,9,6,18,0.5926,0.7778,-0.4074,0.037,0.75,0.2222,3,0.8333,1
marginal_horiz-passing-2band|6x18|2329,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3333,0.7593,0.5556,0.537,0.35,0.6618,0.5556,0.5278,0.5556,0.3704,0.2963,0.7407,0.7778,0,0.0678,0.6949,3.3333,8,6,18,0.537,0.8333,-0.4259,-0.0185,0.75,0.2778,3,1,1
marginal_horiz-passing-2band|6x18|2330,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5556,0.3704,0.7407,0.5556,0.5556,0.35,0.6765,0.5833,0.5278,0.5556,0.3333,0.4074,0.7778,0.7037,1,0.0333,0.6667,2.8333,7,6,18,0.6296,0.8148,-0.3704,0,0.75,0.6667,3,0.8333,1
marginal_horiz-passing-2band|6x18|2331,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3148,0.7778,0.5556,0.537,0.375,0.6471,0.5833,0.5,0.5556,0.3333,0.2963,0.7778,0.7778,0,0.0847,0.7288,2.3333,6,6,18,0.537,0.7963,-0.463,-0.0185,0.6667,0.2778,3,1,1
marginal_horiz-passing-2band|6x18|2332,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3148,0.7778,0.5556,0.537,0.375,0.6471,0.5833,0.5278,0.5278,0.3333,0.2963,0.7778,0.7778,0,0.0678,0.7119,2.6667,7,6,18,0.537,0.8333,-0.463,-0.0185,0.5,0.9444,3,0.8333,1
marginal_horiz-passing-2band|6x18|2333,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.537,0.2778,0.7963,0.5926,0.4815,0.425,0.6029,0.6111,0.4444,0.5556,0.3704,0.1852,0.8148,0.7778,1,0.069,0.7931,2.1667,6,6,18,0.4815,0.8148,-0.5185,-0.1111,0.6667,0.4444,3,0.8333,1
marginal_horiz-passing-2band|6x18|2334,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3148,0.7778,0.5741,0.5185,0.425,0.6176,0.5556,0.5,0.5833,0.3704,0.2593,0.7778,0.7778,1,0.0339,0.7119,2.6667,5,6,18,0.537,0.7222,-0.463,-0.0556,0.75,0.3333,3,0.8333,1
marginal_horiz-passing-2band|6x18|2335,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.537,0.2963,0.7778,0.5556,0.5185,0.35,0.6471,0.5833,0.5,0.5278,0.2963,0.2963,0.8148,0.7407,1,0.1034,0.7414,2,6,6,18,0.4815,0.8519,-0.4815,-0.037,0.6667,0.4444,3,0.8333,1
marginal_horiz-passing-2band|6x18|2336,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5741,0.3333,0.8148,0.5926,0.5556,0.4,0.6765,0.6111,0.5278,0.5833,0.3333,0.3333,0.8519,0.7778,1,0.0806,0.7097,3,7,6,18,0.5185,0.7407,-0.4815,-0.037,0.75,0.3333,3,0.8333,1
marginal_horiz-passing-2band|6x18|2337,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5648,0.3519,0.7778,0.6296,0.5,0.425,0.6471,0.6389,0.5,0.5556,0.4815,0.2222,0.7778,0.7778,0,0.0984,0.8361,4.5,10,6,18,0.537,0.7593,-0.4259,-0.1296,0.75,0.1111,3,1,1
marginal_horiz-passing-2band|6x18|2338,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5556,0.3519,0.7593,0.537,0.5741,0.35,0.6765,0.5278,0.5833,0.5556,0.3333,0.3704,0.7407,0.7778,1,0.0167,0.7,2.1667,7,6,18,0.5926,0.8889,-0.4074,0.037,1,0.3333,3,1,1
marginal_horiz-passing-2band|6x18|2339,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5556,0.3333,0.7778,0.5185,0.5926,0.35,0.6765,0.5,0.6111,0.5556,0.2963,0.3704,0.7407,0.8148,0,0.05,0.7,2.1667,7,6,18,0.5556,0.8889,-0.4444,0.0741,0.75,0.2222,3,0.8333,1
marginal_horiz-passing-2band|6x18|2340,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5093,0.2963,0.7222,0.4815,0.537,0.325,0.6176,0.5278,0.5556,0.4444,0.2222,0.3704,0.7407,0.7037,0,0.0909,0.7273,3.5,7,6,18,0.537,0.7593,-0.4259,0.0556,0.75,0.1111,3,1,1
marginal_horiz-passing-2band|6x18|2341,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.537,0.2963,0.7778,0.5556,0.5185,0.4,0.6176,0.5556,0.4722,0.5833,0.3333,0.2593,0.7778,0.7778,1,0.1034,0.7414,2.3333,7,6,18,0.5185,0.8148,-0.4815,-0.037,0.75,0.9444,3,0.8333,1
marginal_horiz-passing-2band|6x18|2342,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.6019,0.3889,0.8148,0.5926,0.6111,0.4,0.7206,0.5833,0.6389,0.5833,0.4074,0.3704,0.7778,0.8519,0,0.0154,0.6769,2,7,6,18,0.5741,0.8333,-0.4259,0.0185,0.5,0.0556,3,0.8333,1
marginal_horiz-passing-2band|6x18|2343,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5648,0.3519,0.7778,0.5556,0.5741,0.35,0.6912,0.5833,0.5833,0.5278,0.3333,0.3704,0.7778,0.7778,1,0.0492,0.6885,2.1667,7,6,18,0.5741,0.8704,-0.4259,0.0185,0.6667,0.4444,3,0.8333,1
marginal_horiz-passing-2band|6x18|2344,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3333,0.7593,0.5926,0.5,0.35,0.6618,0.5833,0.5,0.5556,0.3704,0.2963,0.8148,0.7037,1,0.0678,0.6949,2.6667,6,6,18,0.5741,0.8333,-0.4259,-0.0926,0.75,0.6111,3,0.8333,1
marginal_horiz-passing-2band|6x18|2345,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3148,0.7778,0.5741,0.5185,0.325,0.6765,0.5833,0.5278,0.5278,0.3333,0.2963,0.8148,0.7407,1,0.0508,0.7288,2,6,6,18,0.537,0.8333,-0.463,-0.0556,0.75,0.8333,3,0.8333,1
marginal_horiz-passing-2band|6x18|2346,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.6019,0.3704,0.8333,0.5926,0.6111,0.4,0.7206,0.6111,0.6389,0.5556,0.3704,0.3704,0.8148,0.8519,0,0.0615,0.9538,2.6667,5,6,18,0.537,0.7963,-0.463,0.0185,0.6667,0.1667,3,1,1
marginal_horiz-passing-2band|6x18|2347,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.2778,0.8148,0.5741,0.5185,0.35,0.6618,0.5833,0.5,0.5556,0.2963,0.2593,0.8519,0.7778,0,0.0678,0.7458,1.8333,7,6,18,0.463,0.8704,-0.537,-0.0556,0.6667,0.0556,3,0.6667,1
marginal_horiz-passing-2band|6x18|2348,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.537,0.3519,0.7222,0.5185,0.5556,0.375,0.6324,0.5,0.5556,0.5556,0.2963,0.4074,0.7407,0.7037,0,0.0517,0.8276,3.8333,7,6,18,0.5556,0.7407,-0.3704,0.037,0.75,0.1667,3,1,1
marginal_horiz-passing-2band|6x18|2349,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,6,18,0.5463,0.3148,0.7778,0.5741,0.5185,0.325,0.6765,0.6389,0.5,0.5,0.3704,0.2593,0.7778,0.7778,1,0.0508,0.7119,2.6667,7,6,18,0.537,0.7593,-0.463,-0.0556,1,0.3333,3,0.8333,1
marginal_horiz-passing-2band|21x21|2350,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4943,0.2208,0.7952,0.4905,0.4978,0.2562,0.5844,0.4898,0.5034,0.4898,0.2273,0.2149,0.78,0.8091,0,0.0046,0.7477,1.3333,9,21,21,0.4739,0.9138,-0.5745,0.0074,0.9167,0.1905,1,0.619,1
marginal_horiz-passing-2band|21x21|2351,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4921,0.2294,0.781,0.5238,0.4632,0.2645,0.5781,0.5374,0.4626,0.4762,0.2636,0.1983,0.81,0.7545,1,0.0046,0.765,2.0476,8,21,21,0.4875,0.873,-0.5515,-0.0606,0.8571,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2352,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4853,0.2251,0.7714,0.5143,0.4589,0.2479,0.575,0.5306,0.449,0.4762,0.2545,0.1983,0.8,0.7455,1,0.0093,0.7617,1.7143,8,21,21,0.4966,0.8957,-0.5463,-0.0554,0.9286,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2353,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4943,0.2165,0.8,0.4905,0.4978,0.2645,0.5813,0.4966,0.4966,0.4898,0.2182,0.2149,0.79,0.8091,0,0.0046,0.7706,1.4762,10,21,21,0.4649,0.9048,-0.5835,0.0074,0.9091,0.0952,1,0.619,1
marginal_horiz-passing-2band|21x21|2354,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.5102,0.2511,0.7952,0.5095,0.5108,0.2562,0.6062,0.517,0.517,0.4966,0.2545,0.2479,0.79,0.8,0,0.0133,0.7511,1.8095,9,21,21,0.4966,0.8866,-0.5442,0.0013,1,0.1905,1,0.7143,1
marginal_horiz-passing-2band|21x21|2355,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4807,0.2165,0.7714,0.5048,0.4589,0.2314,0.575,0.5238,0.449,0.4694,0.2455,0.1901,0.79,0.7545,1,0.0094,0.7642,1.4762,7,21,21,0.4921,0.9048,-0.555,-0.0459,0.7857,0.8571,1,0.619,1
marginal_horiz-passing-2band|21x21|2356,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4875,0.2165,0.7857,0.519,0.4589,0.2727,0.5687,0.5306,0.4422,0.4898,0.2455,0.1901,0.82,0.7545,1,0.0186,0.7721,1.8571,8,21,21,0.4739,0.8776,-0.5693,-0.0602,0.8462,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2357,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4989,0.2294,0.7952,0.4952,0.5022,0.2562,0.5906,0.5034,0.5034,0.4898,0.2182,0.2397,0.8,0.7909,1,0.0091,0.7636,1.9048,10,21,21,0.4785,0.9093,-0.5658,0.0069,0.8333,0.6667,1,0.6667,1
marginal_horiz-passing-2band|21x21|2358,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4989,0.2251,0.8,0.5048,0.4935,0.2727,0.5844,0.4966,0.4898,0.5102,0.2273,0.2231,0.81,0.7909,0,0.0091,0.7682,1.9524,8,21,21,0.4694,0.8866,-0.5749,-0.0113,0.9167,0.0952,1,0.7143,1
marginal_horiz-passing-2band|21x21|2359,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4966,0.2121,0.8095,0.4952,0.4978,0.2562,0.5875,0.4898,0.4898,0.5102,0.2091,0.2149,0.81,0.8091,0,0.0091,0.7534,1.8571,10,21,21,0.4512,0.8776,-0.5974,0.0026,0.9167,0.1429,1,0.6667,1
marginal_horiz-passing-2band|21x21|2360,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.5079,0.2251,0.819,0.5048,0.5108,0.281,0.5938,0.5034,0.5034,0.517,0.2273,0.2231,0.81,0.8273,1,0.0045,0.7679,1.7619,9,21,21,0.4558,0.9093,-0.5939,0.0061,0.9167,0.8095,1,0.6667,1
marginal_horiz-passing-2band|21x21|2361,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4739,0.1948,0.781,0.5095,0.4416,0.2727,0.55,0.5102,0.4422,0.4694,0.2091,0.1818,0.84,0.7273,1,0.0048,0.7847,1.9048,8,21,21,0.4603,0.873,-0.5861,-0.068,0.8571,0.8571,1,0.619,1
marginal_horiz-passing-2band|21x21|2362,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4898,0.2208,0.7857,0.5286,0.4545,0.2562,0.5781,0.5442,0.449,0.4762,0.2455,0.1983,0.84,0.7364,1,0.0093,0.7685,2.0952,8,21,21,0.4785,0.8685,-0.5649,-0.074,0.8571,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2363,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4762,0.2121,0.7667,0.5143,0.4416,0.2231,0.5719,0.5374,0.4422,0.449,0.2545,0.1736,0.8,0.7364,1,0.0238,0.7714,2.0476,8,21,21,0.4875,0.8821,-0.5545,-0.0727,0.8571,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2364,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4807,0.2121,0.7762,0.5048,0.4589,0.2645,0.5625,0.517,0.4422,0.483,0.2364,0.1901,0.8,0.7545,1,0.0094,0.7736,1.5714,6,21,21,0.4785,0.9002,-0.5641,-0.0459,0.9286,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2365,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4966,0.2294,0.7905,0.4952,0.4978,0.2314,0.5969,0.5034,0.5102,0.4762,0.2364,0.2231,0.78,0.8,0,0.0183,0.7534,1.7143,8,21,21,0.483,0.9002,-0.561,0.0026,1,0.1905,1,0.6667,1
marginal_horiz-passing-2band|21x21|2366,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4989,0.2294,0.7952,0.5238,0.4762,0.2562,0.5906,0.5306,0.4762,0.4898,0.2455,0.2149,0.83,0.7636,1,0.0045,0.75,1.381,6,21,21,0.4785,0.9048,-0.5658,-0.0476,0.9167,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2367,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4853,0.2035,0.7952,0.5143,0.4589,0.2727,0.5656,0.5238,0.4558,0.4762,0.2273,0.1818,0.83,0.7636,1,0.0093,0.785,2.1429,11,21,21,0.4512,0.8685,-0.5918,-0.0554,0.8571,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2368,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4921,0.2035,0.8095,0.4714,0.5108,0.2893,0.5687,0.4558,0.5034,0.517,0.1818,0.2231,0.79,0.8273,0,0,0.788,1.8571,7,21,21,0.4376,0.8776,-0.6061,0.0394,0.9231,0.1905,1,0.7143,1
marginal_horiz-passing-2band|21x21|2369,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4943,0.2208,0.7952,0.5286,0.4632,0.2562,0.5844,0.5442,0.4626,0.4762,0.2545,0.1901,0.83,0.7636,1,0.0046,0.7706,1.7143,8,21,21,0.4649,0.8866,-0.5745,-0.0654,0.8462,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2370,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.5057,0.2208,0.819,0.5,0.5108,0.281,0.5906,0.5034,0.5102,0.5034,0.2182,0.2231,0.81,0.8273,0,0.009,0.7713,1.381,7,21,21,0.4512,0.9093,-0.5983,0.0108,0.75,0.2381,1,0.619,1
marginal_horiz-passing-2band|21x21|2371,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4853,0.2294,0.7667,0.519,0.4545,0.2314,0.5813,0.5306,0.449,0.4762,0.2636,0.1983,0.8,0.7364,1,0.0093,0.757,1.619,7,21,21,0.5057,0.8912,-0.5372,-0.0645,0.8571,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2372,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4875,0.2165,0.7857,0.4952,0.4805,0.2314,0.5844,0.4898,0.4898,0.483,0.2364,0.1983,0.78,0.7909,0,0.0186,0.7581,1.9048,8,21,21,0.4785,0.8776,-0.5693,-0.0147,0.8462,0.2381,1,0.6667,1
marginal_horiz-passing-2band|21x21|2373,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4966,0.2165,0.8048,0.4952,0.4978,0.2645,0.5844,0.5034,0.4966,0.4898,0.2182,0.2149,0.8,0.8091,1,0.0046,0.7763,1.7143,9,21,21,0.4558,0.9138,-0.5883,0.0026,0.9231,0.9524,1,0.6667,1
marginal_horiz-passing-2band|21x21|2374,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4921,0.2078,0.8048,0.481,0.5022,0.2645,0.5781,0.483,0.4966,0.4966,0.1909,0.2231,0.8,0.8091,1,0.0046,0.7788,1.9524,11,21,21,0.4512,0.8957,-0.597,0.0212,0.8462,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2375,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.483,0.2208,0.7714,0.5095,0.4589,0.2479,0.5719,0.517,0.4558,0.4762,0.2273,0.2149,0.82,0.7273,1,0.0094,0.7606,1.4762,7,21,21,0.4966,0.8866,-0.5506,-0.0506,0.8571,0.9048,1,0.6667,1
marginal_horiz-passing-2band|21x21|2376,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.5011,0.2251,0.8048,0.5286,0.4762,0.281,0.5844,0.5306,0.4626,0.5102,0.2455,0.2066,0.84,0.7727,1,0.0045,0.7647,1.5238,8,21,21,0.4694,0.8821,-0.5797,-0.0524,0.9231,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2377,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4853,0.2208,0.7762,0.5143,0.4589,0.2645,0.5687,0.5238,0.4422,0.4898,0.2455,0.1983,0.81,0.7455,1,0.0093,0.757,1.5238,8,21,21,0.4875,0.9093,-0.5554,-0.0554,0.8462,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2378,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4853,0.2165,0.781,0.5095,0.4632,0.2479,0.575,0.5306,0.4626,0.4626,0.2364,0.1983,0.81,0.7545,1,0.014,0.757,1.9048,8,21,21,0.483,0.9048,-0.5645,-0.0463,0.9286,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2379,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4921,0.2208,0.7905,0.519,0.4675,0.2479,0.5844,0.5306,0.4694,0.4762,0.2455,0.1983,0.82,0.7636,1,0.0046,0.765,2.1429,10,21,21,0.4785,0.873,-0.5697,-0.0515,0.8571,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2380,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.5057,0.2294,0.8095,0.5048,0.5065,0.2727,0.5938,0.5102,0.5102,0.4966,0.2273,0.2314,0.81,0.8091,1,0.009,0.7713,2.0476,9,21,21,0.4603,0.9093,-0.5801,0.0017,0.8462,0.4762,1,0.7143,1
marginal_horiz-passing-2band|21x21|2381,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4989,0.2165,0.8095,0.4905,0.5065,0.2562,0.5906,0.4966,0.5034,0.4966,0.2182,0.2149,0.79,0.8273,1,0.0091,0.7727,1.7143,10,21,21,0.4558,0.9093,-0.5931,0.016,1,0.3333,1,0.6667,1
marginal_horiz-passing-2band|21x21|2382,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4875,0.2208,0.781,0.5048,0.4719,0.2645,0.5719,0.517,0.4626,0.483,0.2364,0.2066,0.8,0.7636,1,0.0093,0.7628,1.619,8,21,21,0.4875,0.9048,-0.5602,-0.0329,0.8571,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2383,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4875,0.2251,0.7762,0.5095,0.4675,0.2397,0.5813,0.5306,0.4558,0.4762,0.2545,0.1983,0.79,0.7636,1,0.0093,0.7535,1.5238,8,21,21,0.4966,0.9184,-0.5511,-0.042,0.9286,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2384,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4875,0.2208,0.781,0.5143,0.4632,0.2479,0.5781,0.5374,0.4558,0.4694,0.2455,0.1983,0.81,0.7545,1,0.0093,0.7674,1.7143,8,21,21,0.483,0.9048,-0.5602,-0.0511,0.9286,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2385,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.483,0.2208,0.7714,0.4857,0.4805,0.2397,0.575,0.4966,0.4762,0.4762,0.2273,0.2149,0.77,0.7727,1,0.0141,0.7653,1.7143,9,21,21,0.4921,0.9093,-0.5506,-0.0052,0.9231,0.7143,1,0.6667,1
marginal_horiz-passing-2band|21x21|2386,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4966,0.2251,0.7952,0.5333,0.4632,0.2645,0.5844,0.5442,0.449,0.4966,0.2455,0.2066,0.85,0.7455,1,0.0137,0.7626,2,9,21,21,0.4785,0.8776,-0.5701,-0.0701,0.8571,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2387,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4921,0.2251,0.7857,0.5238,0.4632,0.2727,0.575,0.5442,0.4354,0.4966,0.2545,0.1983,0.82,0.7545,1,0.0046,0.765,1.9048,8,21,21,0.483,0.8821,-0.5606,-0.0606,0.9286,0.8571,1,0.7143,1
marginal_horiz-passing-2band|21x21|2388,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4875,0.2251,0.7762,0.5143,0.4632,0.2479,0.5781,0.5306,0.449,0.483,0.2455,0.2066,0.81,0.7455,1,0.0047,0.7442,1.619,6,21,21,0.4966,0.8957,-0.5511,-0.0511,0.9286,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2389,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4785,0.2121,0.7714,0.5,0.4589,0.2231,0.575,0.517,0.4626,0.4558,0.2182,0.2066,0.81,0.7364,1,0.0142,0.7583,1.9048,10,21,21,0.4875,0.8957,-0.5593,-0.0411,0.8571,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2390,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4966,0.2251,0.7952,0.4905,0.5022,0.2893,0.575,0.5034,0.5034,0.483,0.2273,0.2231,0.78,0.8091,1,0.0046,0.7763,2,12,21,21,0.4649,0.9002,-0.5701,0.0117,0.8462,0.9524,1,0.6667,1
marginal_horiz-passing-2band|21x21|2391,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.5034,0.2208,0.8143,0.5143,0.4935,0.2727,0.5906,0.517,0.4966,0.4966,0.2364,0.2066,0.82,0.8091,1,0.0045,0.7748,1.8095,10,21,21,0.4512,0.9002,-0.5935,-0.0208,0.9231,0.6667,1,0.6667,1
marginal_horiz-passing-2band|21x21|2392,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4966,0.2078,0.8143,0.4905,0.5022,0.2645,0.5844,0.4966,0.4966,0.4966,0.2,0.2149,0.81,0.8182,1,0.0091,0.7808,1.8095,12,21,21,0.4422,0.9002,-0.6065,0.0117,0.9231,0.5714,1,0.619,1
marginal_horiz-passing-2band|21x21|2393,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4898,0.2251,0.781,0.5238,0.4589,0.2397,0.5844,0.5374,0.4558,0.4762,0.2636,0.1901,0.81,0.7545,1,0.0093,0.7593,1.7143,7,21,21,0.4921,0.8912,-0.5558,-0.0649,0.8571,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2394,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4762,0.2035,0.7762,0.4667,0.4848,0.2314,0.5687,0.4694,0.4762,0.483,0.2,0.2066,0.76,0.7909,1,0.0095,0.7714,1.4286,8,21,21,0.4739,0.9184,-0.5727,0.0182,0.9231,0.6667,1,0.619,1
marginal_horiz-passing-2band|21x21|2395,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4898,0.2251,0.781,0.519,0.4632,0.2645,0.575,0.5238,0.4558,0.4898,0.2455,0.2066,0.82,0.7455,1,0.0093,0.7593,1.4286,8,21,21,0.4921,0.9048,-0.5558,-0.0558,0.9231,0.8571,1,0.6667,1
marginal_horiz-passing-2band|21x21|2396,marginal_horiz-passing-2band,,marginal_horiz-passing-2band,21,21,0.4898,0.2165,0.7905,0.5143,0.4675,0.2645,0.575,0.5306,0.449,0.4898,0.2455,0.1901,0.81,0.7727,1,0.0046,0.7731,1.7143,8,21,21,0.4694,0.8957,-0.574,-0.0468,0.8462,0.8571,1,0.6667,1
