key,label,label2,suggested_label,visual_id,instance,plist,die_id,vmin_found,num_rows,num_cols,total_fail_ratio,top_fail_ratio,bot_fail_ratio,left_fail_ratio,right_fail_ratio,center_fail_ratio,edge_fail_ratio,left_edge_fail_ratio,right_edge_fail_ratio,center_band_fail_ratio,q_tl_ratio,q_tr_ratio,q_bl_ratio,q_br_ratio,is_diagonal,isolated_fail_ratio,largest_cluster_ratio,avg_row_transitions,max_row_transitions,num_rows,num_cols,vertical_symmetry,horizontal_symmetry,vertical_gradient,horizontal_gradient,boundary_monotonicity,boundary_spread,aspect_ratio,fail_row_fraction,fail_col_fraction
25ww24p3_shmoo_cwf_core_chk_f6.txt|NO_VID|SHMOO_X_SHMOO_E_BEGIN_STF_CORE_X_X_X_X_COMP|scn_c_dkt_f6_chkcore_sEs_edt_awt_core1_3mclk_tatpg_list|0,red,,red,,SHMOO_X_SHMOO_E_BEGIN_STF_CORE_X_X_X_X_COMP,scn_c_dkt_f6_chkcore_sEs_edt_awt_core1_3mclk_tatpg_list,,Vmin Found: 1.000V,21,11,0.9827,0.9669,1,1,0.9683,1,0.974,1,0.9365,1,1,0.9394,1,1,0,0,1,0.0952,1,21,11,0.9654,0.9654,-0.0331,-0.0317,1,0,0.5238,1,1
J626102MV_6248_PHMHOT.itf|D5M42T2300048|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300048,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300142|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300142,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300142|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300142,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.1061,0,0.2121,0.1333,0.0833,0,0.1556,0.1667,0.0833,0.0833,0,0,0.2667,0.1667,0,0.0714,1,0.0833,1,12,11,0.7879,0.9545,-0.2121,-0.05,1,0.2727,0.9167,0.1667,1
J626102MV_6248_PHMHOT.itf|D5M42T2300142|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300142,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300104|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300104,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300104|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300104,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0227,0,0.0455,0.05,0,0,0.0333,0.0833,0,0,0,0,0.1,0,0,0.6667,1,0.0833,1,12,11,0.9545,0.9545,-0.0455,-0.05,1,0.2727,0.9167,0.0833,0.2727
J626102MV_6248_PHMHOT.itf|D5619UP300104|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300104,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300024|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300024,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300024|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300024,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0303,0,0.0606,0.0667,0,0,0.0444,0.0833,0,0.0167,0,0,0.1333,0,1,0.5,1,0.0833,1,12,11,0.9394,0.9394,-0.0606,-0.0667,1,0.3636,0.9167,0.0833,0.3636
J626102MV_6248_PHMHOT.itf|D5619UP300024|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300024,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300023|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300023,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300023|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300023,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0379,0,0.0758,0.0833,0,0,0.0556,0.0833,0,0.0333,0,0,0.1667,0,1,0.4,1,0.0833,1,12,11,0.9242,0.9242,-0.0758,-0.0833,1,0.4545,0.9167,0.0833,0.4545
J626102MV_6248_PHMHOT.itf|D5619UP300023|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300023,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300065|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300065,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300065|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300065,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.1212,0,0.2424,0.1667,0.0833,0,0.1778,0.1667,0.0833,0.1167,0,0,0.3333,0.1667,1,0.0625,1,0.0833,1,12,11,0.7576,0.9242,-0.2424,-0.0833,1,0.4545,0.9167,0.1667,1
J626102MV_6248_PHMHOT.itf|D5M42T2300065|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300065,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300027|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300027,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300027|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300027,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_PHMHOT.itf|D5619UP300027|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300027,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300069|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300069,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300069|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,clean,,clean,D5619UP300069,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0152,0,0.0303,0.0333,0,0,0.0222,0.0556,0,0,0,0,0.0667,0,0,1,1,0.0833,1,12,11,0.9697,0.9697,-0.0303,-0.0333,1,0.1818,0.9167,0.0833,0.1818
J626102MV_6248_PHMHOT.itf|D5619UP300069|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300069,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300022|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300022,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300022|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,clean,,clean,D5619UP300022,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0152,0,0.0303,0.0333,0,0,0.0222,0.0556,0,0,0,0,0.0667,0,0,1,1,0.0833,1,12,11,0.9697,0.9697,-0.0303,-0.0333,1,0.1818,0.9167,0.0833,0.1818
J626102MV_6248_PHMHOT.itf|D5619UP300022|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300022,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300052|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300052,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300052|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300052,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0833,0,0.1667,0.1,0.0694,0,0.1222,0.1111,0.0556,0.0833,0,0,0.2,0.1389,1,0.0909,1,0.1667,1,12,11,0.8333,0.9697,-0.1667,-0.0306,1,0.9091,0.9167,0.1667,0.9091
J626102MV_6248_PHMHOT.itf|D5M42T2300052|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300052,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300106|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300106,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300106|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300106,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0455,0,0.0909,0.0833,0.0139,0,0.0667,0.0833,0,0.05,0,0,0.1667,0.0278,1,0.3333,1,0.0833,1,12,11,0.9091,0.9242,-0.0909,-0.0694,1,0.5455,0.9167,0.0833,0.5455
J626102MV_6248_PHMHOT.itf|D5619UP300106|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300106,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP7_VMIN_E_BGNIMH_SSN_X_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP7_VMIN_E_BGNIMH_SSN_X_VMIN_X_X,,,Vmin Found: 0.500V,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,1,1,0,0,1,0,0.7222,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP16_VMIN_E_BGNIMH_SSN_X_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP16_VMIN_E_BGNIMH_SSN_X_VMIN_X_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP17_VMIN_E_BGNIMH_SSN_X_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP17_VMIN_E_BGNIMH_SSN_X_VMIN_X_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP20_VMIN_E_BGNIMH_SSN_FIXDIGW_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP20_VMIN_E_BGNIMH_SSN_FIXDIGW_VMIN_X_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP24_VMIN_E_BGNIMH_SSN_X_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP24_VMIN_E_BGNIMH_SSN_X_VMIN_X_X,,,Vmin Found: 0.500V,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,1,1,0,0,1,0,0.7222,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP27_VMIN_E_BGNIMH_SSN_CFCMEM_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP27_VMIN_E_BGNIMH_SSN_CFCMEM_VMIN_X_X,,,Vmin Found: 0.500V,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,1,1,0,0,1,0,0.7222,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP36_VMIN_E_BGNIMH_SSN_FIXDIGW_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP36_VMIN_E_BGNIMH_SSN_FIXDIGW_VMIN_X_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP39_VMIN_E_BGNIMH_SSN_X_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP39_VMIN_E_BGNIMH_SSN_X_VMIN_X_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|STUCK_GROUP88_VMIN_E_BGNIMH_SSN_X_VMIN_X_X||0,clean,,clean,000000000000Z5X00100000,STUCK_GROUP88_VMIN_E_BGNIMH_SSN_X_VMIN_X_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|ATSPEED_GROUP39_VMIN_E_CHKIMHFIXDIGWF1_SSN_FIXDIGW_VMIN_F1_X||0,clean,,clean,000000000000Z5X00100000,ATSPEED_GROUP39_VMIN_E_CHKIMHFIXDIGWF1_SSN_FIXDIGW_VMIN_F1_X,,,Vmin Found (High): 0.630V,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,1,0,0,1,0,1.0833,0,0
shmoo_ww2_5.txt|000000000000Z5X00100000|ATSPEED_GROUP39_VMIN_E_CHKPKGINFF1_SSN_INF_VMIN_F1_X|reset_MIscn_hvm600t100_IMH_reset_struct_ph5_ec_scan|0,diagonal,clean,diagonal,000000000000Z5X00100000,ATSPEED_GROUP39_VMIN_E_CHKPKGINFF1_SSN_INF_VMIN_F1_X,reset_MIscn_hvm600t100_IMH_reset_struct_ph5_ec_scan,,Vmin Found: 0.620V,21,13,0.2711,0,0.5692,0.3095,0.2381,0.0519,0.3571,0.3214,0.2262,0.2667,0,0,0.65,0.5,1,0,1,0.1429,1,21,13,0.4579,0.9267,-0.5692,-0.0714,1,0.9231,0.619,0.3333,1
shmoo_ww2_5.txt|000000000000Z5X00100000|ATSPEED_GROUP38_VMIN_E_ENDIMH_SSN_VNN_VNOM_X_X||0,clean,,clean,000000000000Z5X00100000,ATSPEED_GROUP38_VMIN_E_ENDIMH_SSN_VNN_VNOM_X_X,,,Vmin Found: 0.500V,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,1,1,0,0,1,0,0.7647,0,0
